pattern_primary,0,1
emergent_w7_only,0.7700333889816361,0.22996661101836394
low_low,0.8349021621313253,0.16509783786867477
persistent,0.7115894039735099,0.28841059602649005
transient_w6_only,0.7273146015660986,0.27268539843390144
